userID,Location,Age
199209,"napa, california, usa",32
199416,"houma, louisiana,",65
199515,"la cienega, new mexico, usa",44
199772,"vista, california, usa",34
200226,"burlington, ontario, canada",39
200245,"gaithersburg, maryland, usa",34
200323,"beebeetown, iowa, usa",19
200422,"plainfield, illinois, usa",29
200643,"austin, texas, usa",21
200674,"pittsburg, missouri, usa",58
200978,"culemborg, gelderland, netherlands",41
201017,"palmetto bay, florida, usa",36
201042,"birmingham, alabama, usa",34
201058,"e-ville, california, usa",34
201141,"ottawa, ontario, canada",27
201290,"seixal, setúbal, portugal",35
201353,"st. thomas, ontario, canada",19
201447,"springfield, virginia, usa",40
201526,"vancouver, british columbia, canada",25
201548,"rheinfelden, baden-wuerttemberg, germany",29
201641,"ottawa, ontario, canada",19
201674,"sellersville, pennsylvania, usa",28
201677,"hawthorne, new jersey, usa",29
201684,"austin, texas, usa",24
201763,"simi valley, california, usa",23
201768,"fredericton, new brunswick, canada",47
201776,"saint john, new brunswick, canada",22
201783,"white haven, pennsylvania, usa",25
201969,"vancouver, british columbia, canada",34
202277,"kennesaw, georgia, usa",54
202358,"setúbal, setúbal, portugal",52
202381,"iowa city, iowa, usa",53
202462,"arlington, texas, usa",32
202711,"westminster, texas, usa",30
202963,"carrboro, north carolina, usa",32
203017,"minneapolis, minnesota, usa",32
203044,"bloomington, indiana, usa",40
203074,"milwaukee, wisconsin, usa",23
203075,"huntington beach, california, usa",23
203240,"st. louis, missouri, usa",32
203280,"melbourne, victoria, australia",28
203380,"nuneaton, england, united kingdom",38
203401,"livermore, california, usa",34
203603,"manila, metro manila, philippines",37
203764,"petersburg, virginia, usa",48
203799,"menasha, wisconsin, usa",54
203820,"zaragoza, zaragoza, spain",31
203844,"moncton, new brunswick, canada",40
203900,"portland, oregon, usa",30
203910,"manila, makati, phillipines",16
204167,"watervliet, new york, usa",30
204359,"brooklyn, new york,",40
204393,"orlando, florida, usa",23
204457,"hawthorne, new jersey, usa",55
204474,"hartford, connecticut, usa",34
204591,"toronto, ontario, canada",30
204676,"metuchen, new jersey, usa",34
204813,"jersey city, new jersey, usa",34
204825,"burladingen, baden-wuerttemberg, germany",18
204864,"simi valley, california, usa",47
204909,"salt lake city, utah, usa",34
204936,"campbell, california, usa",34
204946,"chesterfield, england, united kingdom",47
204964,"chicopee, massachusetts, usa",24
205072,"calgary, alberta, canada",33
205281,"tonawanda, new york, usa",37
205383,"hucknall, nottinghamshire, united kingdom",36
205473,"ottawa, ontario, canada",32
205487,"waltham, massachusetts, usa",36
205735,"mosinee, wisconsin, usa",26
205919,"fort worth, texas, usa",25
205943,"boston, massachusetts, usa",43
205980,"west chester, pennsylvania, usa",34
206016,"burnaby, british columbia, canada",25
206074,"new britain, connecticut, usa",16
206202,"arlington heights, illinois, usa",16
206219,"oliva de plasencia, cáceres, spain",19
206249,"douglasville, georgia, usa",20
206305,"lancaster, ohio, usa",34
206393,"glendale, california, usa",29
206423,"columbia, maryland, usa",34
206438,"katy, texas, usa",24
206534,"evanston, illinois, usa",34
206563,"pomfret center, connecticut, usa",45
206567,"new orleans, louisiana, usa",33
206691,"greenfield, indiana, usa",28
206695,"hanover, colorado, usa",45
206775,"athens, attiki, greece",34
206865,"poitiers, vienne, france",22
206932,"barcelona, barcelona, spain",29
206944,"camarillo, california, usa",26
206959,"niceville, florida, usa",32
207148,"san diego, california, usa",42
207246,"owensboro, kentucky, usa",28
207259,"florence, oregon, usa",38
207339,"wells, maine, usa",43
207341,"ottawa, ontario, canada",58
207349,"seadrift, texas, usa",25
207385,"columbia, missouri, usa",58
207494,"huntsville, alabama, usa",42
207499,"las cruces, new mexico, usa",34
207616,"choctaw, oklahoma,",53
207782,"midland, texas, usa",28
207825,"fairbanks, alaska, usa",52
207835,"houston, ,",57
207965,"eugene, oregon, usa",46
208019,"tomball, texas, usa",34
208095,"hollywood, florida, usa",34
208112,"southfield, michigan, usa",32
208141,"jefferson, wisconsin, usa",46
208147,"federal way, washington, usa",41
208406,"kansas city, missouri, usa",30
208410,"stevenage, england, united kingdom",23
208555,"oakland, new jersey, usa",12
208568,"fontana, california, usa",34
208605,"cape neddick, maine, usa",38
208668,"umatilla, oregon, usa",59
208671,"simi valley, california, usa",34
208788,"mesa, arizona, usa",23
208815,"san diego, ca, usa",23
208829,"fredericton, new brunswick, canada",34
208897,"awattukkee foothills, arizona, usa",34
209147,"sacramento, ,",34
209148,"cincinnati, ohio, usa",33
209156,"arlington heights, illinois, usa",48
209160,"ottawa, ontario, canada",32
209174,"toronto, ontario, canada",34
209220,"virginia beach, virginia, united states",52
209229,"fairfax, ,",35
209373,"mountain view, california, usa",37
209464,"st-sauveur, quebec, canada",17
209486,"storm lake, iowa, usa",24
209516,"felixstowe, suffolk, united kingdom",57
209563,"indianapolis, indiana, usa",48
209631,"halifax, nova scotia, canada",23
209756,"sacramento, california, usa",36
209817,"pittsburgh, pennsylvania, usa",27
209875,"crescent city, california, usa",43
209974,"orange, california, usa",34
210035,"cumberland, maryland, usa",24
210168,"los angeles, california, usa",26
210273,"london, <foreign>, united kingdom",34
210317,"atlanta, georgia, usa",34
210485,"carmichael, california, usa",35
210587,"harper woods, michigan, usa",34
210597,"lake winnebago, missouri, usa",38
210685,"medford, oregon, usa",25
210717,"wantagh, new york, usa",42
210738,"stamford, new york, usa",34
210822,"new orleans, louisiana, usa",36
210959,"cliffwood, new jersey, usa",30
211137,"state college, pennsylvania, usa",34
211152,"ava, missouri, usa",33
211344,"vienna, virginia, usa",32
211351,"maysville, north carolina, usa",42
211426,"pueblo, colorado, usa",24
211430,"toronto, ontario, canada",28
211610,"buthiers, haute-saône, france",50
211847,"okahumpka, florida, usa",27
211919,"jacksonville, florida, usa",38
212088,"dresden, sachsen, germany",33
212142,"warrenton, virginia, usa",37
212275,"sandpoint, idaho, usa",9
212328,"killeen, texas, usa",34
212385,"bulacan, bulacan, philippines",18
212467,"weimar, texas, usa",62
212628,"horsham, pennsylvania, usa",36
212797,"cedar rapids, iowa, usa",39
212923,"minneapolis, minnesota, usa",34
212965,"akron,, ohio, usa",43
213066,"griffin, georgia, usa",34
213119,"vancouver, british columbia, canada",20
213126,"spring, texas, usa",34
213141,"portland, oregon, usa",34
213150,"destrehan, louisiana, usa",34
213197,"fremont, california, usa",33
213312,"baltimore, maryland, usa",47
213316,"rotherham, england, united kingdom",32
213523,"brookville, pennsylvania, usa",34
213531,"bolingbrook, illinois, usa",63
213625,"seattle, washington, usa",34
213628,"springfield, ,",31
213638,"zhadum, yedor, usa",43
213641,"princeton, new jersey, usa",37
213760,"omaha, nebraska, usa",32
213919,"oakland, ,",34
214102,"cambridge, massachusetts, usa",34
214138,"lakeland,, florida, usa",79
214244,"duisburg, nordrhein-westfalen, germany",23
214272,"paris, tennessee, usa",42
214315,"louisville, kentucky, usa",32
214436,"middletown, connecticut, usa",35
214786,"boone county, kentucky, usa",34
214851,"unknown, unknown, usa",34
214879,"turku, varsinais-suomi, finland",24
214920,"lleida, catalunya, spain",35
215006,"seattle, washington, usa",44
215225,"bonn, nordrhein-westfalen, germany",40
215278,"anderson, california, usa",34
215829,"chamblee, georgia, usa",34
215947,"rouen, normandie, france",34
215953,"córdoba, andalucía, spain",32
215986,"fort worth, texas, usa",28
215988,"lake oswego, oregon, usa",42
216012,"clevelad, ohio, usa",34
216386,"taylorsville, utah, usa",25
216444,"nunspeet, gelderland, netherlands",57
216466,"castleton, vermont, usa",29
216557,"victoria, british columbia, canada",33
216670,"pensacola, florida, usa",34
216683,"san jose, california, usa",34
216829,"parker, colorado, usa",34
216882,"adelaide, south australia, australia",34
217056,"peoria, arizona, usa",30
217106,"rock island, illinois, usa",55
217121,"frodsham, england, united kingdom",43
217271,"colorado springs, colorado, usa",43
217318,"sackville, new brunswick, canada",34
217375,"st. petersburg, florida, usa",35
217468,"singapore, n/a, singapore",23
217566,"kl, w.p, malaysia",16
217740,"madrid, madrid, spain",37
217986,"ypsilanti, michigan, usa",35
218068,"west lafayette, indiana, usa",35
218121,"brighton, colorado, usa",34
218221,"miri, sarawak, malaysia",18
218241,"ocean pines, maryland, usa",34
218411,"brighton, england, united kingdom",45
218552,"san antonio, texas, usa",48
218568,"byron, minnesota, usa",41
218608,"spartanburg, south carolina, usa",31
218976,"henderson, tennessee, usa",19
219008,"halifax, nova scotia, canada",60
219209,"struthers, ohio, usa",34
219301,"franklin, massachusetts, usa",34
219321,"marshfield, massachusetts, usa",34
219546,"new albany, indiana, usa",25
219683,"santa ana, california, usa",32
219924,"st. louis, missouri, usa",64
219951,"wolverhampton, england, united kingdom",19
220122,"bucharest, ilfov,",34
220240,"roanoke, texas, usa",34
220278,"hammond, indiana, usa",32
220314,"mosinee, wisconsin, usa",39
220597,"toronto, ontario, canada",26
220664,"burlington, vermont, usa",28
220688,"brookline, massachusetts, usa",27
221445,"portland, oregon, usa",34
221510,"euless, texas, usa",28
221655,"chevy chase, maryland, usa",34
221687,"beach park, illinois, usa",34
221705,"jacksonville beach, florida, usa",34
221732,"columbia, missouri, usa",26
221753,"hagerstown, maryland, usa",35
221777,"cuyahoga falls, ohio, usa",26
221870,"oelwein, iowa, usa",45
221948,"jacksonville, florida, usa",36
222035,"bristol, connecticut, usa",56
222050,"allen park, michigan, usa",45
222054,"newport pagnell, buckinghamshire, united kingdom",34
222204,"janesville, california, usa",42
222220,"austin, texas, usa",30
222296,"chapel hill, north carolina, usa",34
222488,"vaihingen an der enz, baden-wuerttemberg, germany",29
222563,"griswold, connecticut, usa",41
222912,"thil, rhône-alpes, france",41
222941,"las vegas, nevada, usa",57
223034,"toronto, ontario, canada",34
223087,"sherman oaks, california, usa",34
223154,"wilmington, north carolina, usa",33
223156,"springfield, illinois, usa",31
223190,"the woodlands, texas, usa",33
223201,"huntington beach, california, usa",34
223231,"warsaw, n/a, poland",17
223253,"laguna park, texas, usa",56
223386,"paris, ile de france, france",27
223431,"los angeles, california, usa",34
223438,"randolph, massachusetts, usa",31
223501,"santa cruz, california, usa",34
223566,"kansas city, missouri, usa",29
223644,"newmarket, ontario, canada",30
223721,"aberdeen, new jersey, usa",34
223787,"fountain valley, california, usa",58
223814,"london, england, united kingdom",34
223879,"near the gulf, florida, usa",34
223953,"vashon island, washington, usa",29
224138,"carlsbad, california, usa",34
224146,"sarnia, ontario, canada",35
224159,"redding, california, usa",34
224249,"moline, illinois, usa",34
224349,"columbia, maryland, usa",23
224366,"kuala lumpur, kuala lumpur, malaysia",33
224430,"louisville, kentucky, usa",34
224525,"ploiesti, prahova, romania",18
224572,"mareny de barraquetes playa, valencia, spain",27
224646,"london, england, united kingdom",34
224764,"rockaway, new jersey, usa",34
224768,"huntington beach, california, usa",41
224809,"nashua, new hampshire, usa",61
224904,"trevose, pennsylvania, usa",27
224923,"cleveland, ohio, usa",24
224927,"the woodlands, texas, usa",38
224944,"houston, texas, usa",45
224997,"legazpi, albay, philippines",34
225002,"new york, new york, usa",32
225066,"lansing, michigan, usa",38
225078,"austin, texas, usa",46
225087,"toronto, ontario, canada",51
225199,"toronto, ontario, canada",54
225232,"sydney, new south wales, australia",34
225379,"halifax, nova scotia, canada",24
225411,"hamilton, ontario, canada",34
225595,"savannah, georgia, usa",37
225659,"madrid, madrid, spain",35
225686,"daly city, california, usa",16
225763,"san francisco, california, usa",34
225810,"el cajon, california, usa",56
225886,"ruma, illinois, usa",35
225887,"chicago, illinois, usa",13
225938,"lancaster, california, usa",46
225986,"watford, england, united kingdom",36
225996,"belton, texas, usa",20
226006,"scott, arkansas, usa",35
226205,"romeoville, illinois, usa",48
226341,"honolulu, hawaii, usa",18
226482,"singapore, n/a,",21
226545,"mesa, arizona, usa",38
226553,"anchorage, alaska, usa",34
226616,"tucson, arizona, usa",34
226745,"humble, ,",38
226879,"overland park, kansas, usa",31
226965,"clemson, south carolina, usa",47
227072,"saginaw, michigan, usa",34
227097,"lynnwood, washington, usa",37
227176,"bonn, nordrhein-westfalen, germany",27
227250,"rhame, north dakota, usa",32
227397,"conway, arkansas, usa",34
227447,"kelseyville, california, usa",38
227520,"san jose, california, usa",33
227702,"league city, texas, usa",42
227705,"westport, connecticut, usa",36
227836,"athens, georgia, usa",30
227884,"virginia beach, virginia, usa",25
228021,"ann arbor, michigan, usa",32
228206,"minneapolis, minnesota, usa",30
228321,"santa cruz, california, usa",22
228351,"charleston, south carolina, usa",16
228445,"south bend, indiana, usa",19
228579,"brooklyn, new york, usa",29
228681,"dumont, new jersey, usa",34
228727,"singapore, n/a, singapore",34
228764,"oakdale, california, usa",39
228789,"skipton, north yorkshire, united kingdom",44
228868,"myrtle beach, south carolina, usa",33
228998,"lincoln, nebraska, usa",41
229011,"mclean, virginia, usa",34
229258,"tijeras, new mexico, usa",32
229282,"setauket, new york, usa",32
229313,"southgate, michigan, usa",31
229329,"st-légier, vaud, switzerland",56
229334,"fort carson, colorado, usa",30
229409,"leipzig, sachsen, germany",32
229502,"calafat, dolj, romania",27
229551,"ottawa, ontario, canada",28
229632,"duchesne, utah, usa",23
229741,"kensington, california, usa",29
229768,"highland, michigan,",23
229862,"bronx, new york, usa",29
230013,"conroe, texas, usa",34
230030,"berkeley, california, usa",36
230374,"duisburg, nordrhein-westfalen, germany",30
230400,"colorado springs, colorado, usa",40
230427,"paderborn, nordrhein-westfalen, germany",28
230522,"colorado springs, colorado, usa",52
230708,"modesto, california, usa",43
231081,"grand prairie, texas, usa",15
231210,"roanoke, virginia, usa",44
231237,"waianae, hawaii, us",34
231263,"cornwall, ontario, canada",27
231264,"san antonio, texas, usa",38
231340,"arnold, maryland, usa",37
231351,"methuen, massachusetts, usa",34
231354,"las vegas, nevada, usa",34
231393,"montreal, quebec, canada",28
231827,"festus, missouri, usa",32
231857,"canberra, australian capital territory, australia",46
231993,"akron, ohio, usa",26
232106,"bayfield, colorado, usa",36
232131,"oakland, california, usa",34
232271,"iowa city, iowa, usa",46
232522,"morehead, kentucky, usa",24
232579,"chicago, illinois, usa",38
232945,"newport, rhode island, usa",28
232959,"portland, oregon, usa",43
232964,"westchester, illinois, usa",44
232990,"portland, oregon, usa",26
233041,"blanchester, ohio, usa",29
233256,"new york, new york, usa",36
233430,"san diego, california, usa",45
233445,"hesperia, california, usa",34
233526,"kissimmee, florida, usa",35
233578,"san antonio, texas, usa",43
233711,"mackay, queensland, australia",36
233903,"n/a, n/a, singapore",23
233911,"romney, west virginia, usa",41
233917,"madera, california, usa",38
233976,"heidelberg, patrick henry village, germany",29
234023,"markham, ontario, canada",40
234165,"upton, massachusetts, usa",34
234281,"fribourg, fribourg, switzerland",34
234359,"morro bay, california, usa",35
234399,"rochester, new york, usa",34
234597,"firenze, toscana, italy",34
234623,"scarborough, maine, usa",34
234657,"barlad, vaslui, romania",25
234721,"hazelwood, missouri, usa",34
234765,"kuching, sarawak, malaysia",28
234828,"fairbanks, alaska, usa",34
234948,"hiram, georgia, usa",34
235105,"st louis, missouri, usa",46
235146,"oak park, illinois, usa",39
235282,"encino, california, usa",43
235392,"st. louis, missouri, usa",27
235498,"lisboa, lisboa, portugal",42
235506,"toronto, ontario, canada",29
235842,"griswold, iowa, usa",41
235895,"la, california, usa",34
235935,"bridgeton, new jersey, usa",43
236058,"san francisco, california, usa",34
236164,"elkhorn, nebraska, usa",42
236172,"chesapeake, virginia, usa",34
236267,"san francisco, california, usa",30
236269,"whiteman afb, missouri, usa",21
236283,"orlando, florida, usa",41
236340,"st kilda, victoria, australia",29
236625,"hampton, virginia, usa",38
236727,"cardiff, wales, united kingdom",32
236757,"mars, pennsylvania, usa",34
236940,"amarillo, texas, usa",54
236948,"toronto, ontario, canada",35
236955,"pace, florida, usa",41
236959,"st. louis, missouri, usa",35
237271,"sandy, utah, usa",34
237433,"king of prussia, pennsylvania, usa",34
237534,"rexdale, ontario, canada",47
237748,"eagan, minnesota, usa",27
237856,"philadelphia, pennsylvania, usa",34
237912,"taipei, n/a, taiwan",46
237990,"rochester, new york, usa",34
238008,"edmond, oklahoma, usa",36
238057,"la jolla, california, usa",34
238065,"bourbonnais, illinois, usa",27
238120,"louisville, kentucky, usa",25
238179,"smithton, illinois, usa",34
238475,"little rock, arkansas, usa",34
238557,"kuala lumpur, selangor, malaysia",21
238613,"st. john`s, newfoundland, canada",37
238630,"san francisco, california, usa",21
238699,"amagansett, new york, usa",34
238781,"yucca valley, california, usa",51
238849,"saskatoon, saskatchewan, canada",40
238864,"powys, wales, united kingdom",32
238889,"clark fork, idaho, usa",33
239106,"pasadena, california, usa",74
239423,"jackson, tennessee, usa",49
239468,"wien, wien, austria",26
239535,"columbus, ,",34
239584,"gilroy, california, usa",34
239594,"leuven, vlaams-brabant, belgium",28
239626,"wellesley, massachusetts, usa",52
239688,"winnemucca, nevada, usa",26
239736,"paris, ile-de-france, france",20
240035,"birmingham, alabama, usa",34
240051,"trenton, ontario, canada",32
240144,"muskego, wisconsin, usa",34
240219,"arlington, tennessee, usa",38
240318,"burnaby, british columbia, canada",33
240370,"brookline, massachusetts, usa",34
240401,"denver, colorado, usa",64
240403,"louisville, kentucky, usa",49
240541,"port angeles, washington, usa",40
240543,"millbrae, california, usa",67
240567,"hawthorne, new jersey, usa",33
240568,"elk  city, oklahoma, usa",34
240643,"niceville, florida, usa",34
240700,"waldorf, maryland, usa",15
240756,"guyton, georgia, usa",41
240883,"st. paul, minnesota, usa",34
240906,"whistler, british columbia, canada",34
241042,"eugene, oregon, usa",34
241198,"stuttgart, baden-württemberg, germany",34
241204,"marrickville, new south wales, australia",23
241548,"saratoga, california, usa",44
241565,"ocala, florida, usa",64
241666,"san francisco, california, usa",35
241791,"na, ohio, usa",27
241980,"ashburn, virginia, usa",35
242006,"santo domingo, distrito nacional, dominican republic",30
242007,"subang jaya, selangor, malaysia",34
242073,"aldergrove, british columbia, canada",28
242083,"fairview, new mexico, usa",24
242106,"covington, virginia, usa",28
242143,"fort frances, ontario, canada",34
242273,"denver, colorado, usa",23
242299,"orlando, florida, usa",25
242309,"wbl, minnesota, usa",17
242409,"berck sur mer, pas de calais, france",23
242465,"visalia, california, usa",36
242499,"st. albert, alberta, canada",34
242639,"avon, connecticut, usa",17
242646,"ft myers beach, florida, usa",34
242962,"hillsboro, ohio, usa",26
243004,"ottawa, ontario, canada",14
243058,"kuching, sarawak, malaysia",34
243065,"royal oak, michigan, usa",34
243075,"whitehorse, yukon territory, canada",13
243077,"ann arbor, michigan, usa",34
243206,"holywood, northern ireland, united kingdom",34
243213,"lille, nord, france",34
243236,"modesto, california, usa",50
243294,"geismar, louisiana, usa",25
243312,"ann arbor, michigan, usa",36
243328,"portland, oregon, usa",33
243360,"east elmhurst, new york, usa",34
243700,"milwaukee, wisconsin, usa",34
243720,"hickory, north carolina, usa",34
243745,"barcelona, catalunya, spain",38
243759,"lock haven, pennsylvania, usa",51
243876,"bonn-beuel, nordrhein-westfalen, germany",31
243879,"los angeles, california, usa",32
243929,"chicago, illinois,",63
243930,"montreuil, seine saint-denis, france",43
243942,"baltimore, maryland, usa",34
244070,"long branch, new jersey, usa",47
244139,"halle, sachsen-anhalt, germany",32
244171,"moline, illinois, usa",51
244189,"onalaska, wisconsin, usa",35
244277,"inverness, scotland, united kingdom",44
244286,"howell, new jersey, usa",22
244349,"los banos, california, usa",40
244375,"pasadena, california, usa",47
244420,"kenmore, ,",34
244627,"shelbyville, tennessee, usa",32
244657,"chicago, illinois, usa",32
244662,"old perlican, newfoundland, canada",29
244685,"rockvale, tennessee,",34
244736,"forest grove, oregon, usa",23
244742,"carbondale, illinois, usa",18
245088,"adams, massachusetts, usa",27
245128,"kuching, sarawak, malaysia",23
245157,"santa monica, ,",53
245295,"puchong, selangor, malaysia",24
245371,"halifax, nova scotia, canada",26
245410,"san antonio, texas, usa",28
245499,"erkrath, nordrhein-westfalen, germany",30
245534,"toronto, ontario, canada",34
245645,"phoenix, arizona, usa",34
245649,"greensboro, north carolina, usa",27
245650,"lakeland, florida, usa",34
245827,"albuquerque, ,",34
245963,"saint louis, missouri, usa",34
246036,"buffalo, new york, usa",45
246156,"eastbourne, england, united kingdom",32
246247,"akron, ohio, usa",29
246311,"lynnwood, washington, usa",35
246470,"kimberling city, missouri, usa",31
246507,"san francisco, california, usa",35
246512,"college station, texas, usa",22
246513,"virginia beach, virginia, usa",23
246617,"derby, england, united kingdom",27
246634,"dana point, california, usa",34
246655,"mooresville, north carolina, usa",34
246759,"singapore, n/a, singapore",23
246766,"palo alto, california, usa",34
246776,"gympie, queensland, australia",21
246798,"sydney, new south wales, australia",34
246823,"crickhowell, wales, united kingdom",34
247055,"daly city, california, usa",25
247129,"kuching, sarawak, malaysia",26
247201,"derby, western australia, australia",34
247240,"port of spain, maraval, trinidad and tobago",31
247241,"avalon, wisconsin, usa",37
247429,"marshfield, wisconsin, usa",39
247447,"long beach, california, usa",19
247752,"wake forest, north carolina, usa",30
247852,"snellville, georgia, usa",34
248138,"staunton, virginia, usa",34
248221,"portland, oregon, usa",62
248259,"miami lakes, florida, usa",34
248274,"oldtown, maryland, usa",17
248289,"brighton, sussex, united kingdom",29
248464,"portland, oregon, usa",30
248468,"hewitt, new jersey, usa",44
248477,"dandridge, tennessee, usa",17
248496,"coquitlam, british columbia, canada",34
248540,"amsterdam, n/a, netherlands",50
248718,"hyde park, new york, usa",43
248850,"verdon, nebraska, usa",48
249058,"fresno, california, usa",38
249096,"maytown, alabama, usa",33
249111,"calgary, alberta, canada",34
249140,"kuala lumpur, wilayah persekutuan, malaysia",46
249223,"erdenheim, pennsylvania, usa",34
249407,"nashville, tennessee, usa",22
249628,"whitney, texas, usa",51
249695,"halifax, nova scotia, canada",35
249791,"york, pennsylvania, usa",38
249862,"sugar land, texas, usa",34
249894,"duncansville, pennsylvania, usa",34
249953,"toronto, ontario, canada",34
249958,"westmont, illinois, usa",12
249989,"lansing, michigan, usa",34
250184,"renton, washington, usa",34
250300,"n/a, n/a, singapore",34
250330,"riverdale, new york, usa",34
250342,"new hope, minnesota, usa",29
250359,"lünen, nordrhein-westfalen, germany",23
250368,"clovis, california, usa",34
250398,"hanover park, illinois, usa",50
250405,"columbus, ohio, usa",55
250494,"iowa city, iowa, usa",20
250683,"london, ontario, canada",41
250709,"chicago, illinois, usa",34
250925,"milton, ontario, canada",33
250936,"jacksonville, florida, usa",36
250962,"vancouver, british columbia, canada",24
250988,"chambéry, queensland, france",33
251003,"latonia, kentucky, usa",37
251140,"redding, california, usa",25
251164,"trabuco canyon, california, usa",59
251339,"bayboro, north carolina, usa",46
251394,"portland, maine, usa",25
251422,"cumberland, maryland, usa",23
251467,"westmont, illinois, usa",8
251495,"mundelein, illinois, usa",54
251606,"west vancouver, british columbia, canada",34
251613,"sonoma, california, usa",34
251642,"farmington hills, michigan, usa",57
251721,"orleans, massachusetts, usa",57
251739,"houston, texas, usa",34
251843,"homer city, pennsylvania, usa",34
251844,"lisboa, lisboa, portugal",30
252071,"catawba, wisconsin, usa",32
252222,"mississauga, ontario, canada",21
252292,"portage la prairie, manitoba, canada",32
252347,"springfield, virginia, usa",52
252642,"halifax, nova scotia, canada",27
252654,"hoboken, new jersey, usa",34
252662,"san antonio, texas, usa",13
252695,"lincoln, nebraska, usa",34
252806,"elkridge, maryland, usa",37
252820,"montreal, quebec, canada",33
252827,"sheffield, england, united kingdom",36
252843,"ogden, utah, usa",34
252846,"chatham, ontario, canada",16
252848,"vinton, virginia, usa",32
252865,"olympia, washington, usa",30
252903,"canterbury, england, united kingdom",21
252953,"kelso, washington, usa",23
253005,"huntsville, alabama, usa",43
253226,"silver lake, new york, usa",25
253556,"modesto, california, usa",31
253580,"midland, ontario, canada",52
253590,"frankfurt am main, hessen, germany",34
253629,"gulf breeze, florida, usa",34
253668,"thunder bay, ontario, canada",21
253771,"palm springs, florida, usa",49
253821,"fulton, missouri, usa",34
253852,"paris, n/a, france",27
253871,"mechanicsville, maryland, usa",26
253949,"steamboat springs, colorado, usa",33
254064,"columbia, pennsylvania, usa",45
254144,"collinsville, texas, usa",23
254201,"milwaukee, wisconsin, usa",25
254206,"tucson, arizona, usa",31
254299,"the dalles, oregon, usa",55
254377,"niles, michigan, usa",50
254405,"nanticoke, pennsylvania, usa",33
254465,"maryville, tennessee, usa",22
254822,"hamilton, ontario, canada",34
254859,"redd, arizona, usa",34
254899,"browns mills, new jersey, usa",54
254971,"boise, idaho, usa",53
255078,"pewaukee, wisconsin, usa",49
255092,"corrales, new mexico, usa",34
255218,"anaheim, california, usa",46
255489,"sherman oaks, california, usa",34
255546,"las vegas, nevada, usa",42
255814,"york, england, united kingdom",29
255846,"paris, paris, france",21
256072,"rhododendron, oregon, usa",34
256167,"temecula, california, usa",14
256247,"sydney, new south wales, australia",35
256402,"huntsville, alabama, usa",34
256407,"florissant, missouri, usa",58
256843,"isle of palms, south carolina, usa",40
256844,"gulfport, mississippi, usa",36
257024,"houston, ,",38
257028,"chicago heights, illinois, usa",31
257198,"edmonton, alberta, canada",34
257204,"akron, ohio, usa",32
257327,"portland, oregon, usa",39
257700,"slippery rock, pennsylvania, usa",22
257820,"pocomoke city, maryland, usa",10
258011,"sydney, new south wales, australia",29
258084,"mobile, alabama, usa",47
258152,"calgary, alberta, canada",29
258185,"livermore, maine, usa",37
258270,"fpo, ap, okinawa, japan",34
258482,"oro valley, arizona, usa",34
258534,"mcqueeney, texas, usa",32
258884,"belvidere, illinois, usa",34
258913,"zaberfeld, baden-wuerttemberg, germany",25
258938,"los angeles, california, usa",27
259006,"saginaw, michigan, usa",28
259035,"edmonton, alberta, canada",38
259057,"castelldefels, barcelona, spain",15
259114,"modesto, california, usa",55
259118,"philadelphia, pennsylvania, usa",34
259155,"paris, ile de france, france",25
259249,"hendersonville, north carolina, usa",34
259259,"woodruff, south carolina, usa",30
259260,"fair haven, michigan, usa",56
259264,"molalla, ,",45
259320,"foster city, california, usa",41
259378,"winthrop, western australia, australia",46
259625,"meridian, texas, usa",34
259626,"austin, texas, usa",34
259629,"carrollton, texas, usa",51
259660,"bilbao, vizcaya, spain",21
259829,"madison, wisconsin, usa",44
259901,"thompson, manitoba, canada",34
259930,"miami, florida, usa",25
260067,"deforest, wisconsin, usa",32
260183,"st catharines, ontario, canada",25
260316,"penticton, british columbia, canada",34
260388,"minneapolis, minnesota, usa",23
260419,"fairview, oregon, usa",32
260699,"toledo, ohio, usa",42
260897,"chicago, illinois, usa",25
260944,"stratford, connecticut, usa",34
261037,"manchester, england, united kingdom",34
261105,"basel, basel-stadt, switzerland",50
261567,"pinto, madrid, spain",25
261603,"san bernardino, california, usa",27
261829,"fpo, ap, usa",32
261973,"chicago, illinois, usa",35
261998,"seal beach, california, usa",28
262118,"maryville, tennessee, usa",25
262186,"matosinhos, porto, portugal",25
262208,"los angeles, ,",37
262391,"san angelo, texas, usa",17
262399,"glen allen, virginia, usa",48
262541,"pierrefonds, quebec, canada",34
262634,"lisle, new york, usa",17
262902,"sydney, new south wales, australia",32
262940,"san diego, ,",34
262998,"melbourne, victoria, australia",34
263107,"innsbruck, tirol, austria",24
263163,"austin, texas, usa",26
263325,"fredericton, new brunswick, canada",27
263344,"espoo, uusimaa, finland",17
263407,"barcelona, catalunya, spain",47
263460,"tampa, florida, usa",31
263645,"st. catharines, ontario, canada",28
263733,"günzburg, bayern, germany",34
263877,"victoria, british columbia, canada",44
264031,"traverse city, michigan, usa",34
264082,"irving, texas, usa",42
264085,"barreiro, barreiro, portugal",24
264152,"boston, massachusetts, usa",34
264311,"atlantic highlands, new jersey, usa",29
264317,"portela de sacavém, loures, portugal",25
264321,"toronto, ontario, canada",33
264355,"ionia, michigan, usa",36
264525,"quezon city, manila, philippines",17
264543,"quincy, massachusetts, usa",34
264634,"ottawa, ontario, canada",34
264637,"germantown, maryland, usa",24
264657,"st. louis, missouri, usa",23
