userID,ISBN,bookRating
244171,0761124209,7
244171,0810944391,8
244171,0812971043,9
244171,1579546536,8
244171,1592281400,9
244189,0140104011,9
244189,0316143464,9
244277,002542730X,8
244277,0064400565,6
244277,0316776963,6
244277,0375726322,8
244277,0440213029,6
244277,0446518581,7
244277,0590553259,7
244277,0743412028,7
244277,0746005202,7
244277,0771054602,7
244277,0854560017,9
244277,0906558557,5
244286,0195064844,8
244286,039304808X,5
244286,0671254308,5
244286,0915306573,7
244286,0922233217,10
244349,034529369X,8
244349,0671570684,9
244349,0810901226,10
244349,0943798167,10
244375,0385318774,7
244375,0877853908,7
244375,0939218046,7
244375,0965916421,8
244375,0965916472,7
244420,0316781266,5
244420,0316788228,10
244420,0345391055,5
244420,034545104X,8
244420,0439064872,10
244420,0439114675,5
244420,0441007139,5
244420,0449005615,10
244420,0451183665,5
244420,0553578316,10
244627,0312131518,10
244627,0345409973,10
244627,0345415000,10
244627,0345430476,10
244627,0380774933,10
244627,0425127583,10
244627,0425137562,10
244627,0446607827,10
244627,0449004848,10
244627,0449006530,5
244627,0451179153,10
244627,0451197038,10
244627,0451202244,10
244627,0451202732,10
244627,0451410602,7
244627,0671742558,10
244627,0743411250,10
244627,0743412753,8
244627,0812565398,10
244627,0821768425,8
244627,1551664860,10
244627,1551666839,10
244627,1551669463,8
244657,043935806X,8
244657,0452264790,8
244662,0312872402,10
244662,0373031580,8
244662,0373037643,8
244662,0373059353,7
244662,0373073577,7
244662,0373093659,8
244662,0373113560,7
244662,0373114125,7
244662,037312127X,8
244662,0373219474,7
244662,0373290039,9
244662,0373471572,8
244662,037348223X,7
244662,0373630689,7
244662,0373806825,7
244662,0373871090,9
244662,0425092860,8
244685,0061013811,8
244685,0061031844,8
244685,0061097373,5
244685,0345427637,9
244685,0373291531,9
244685,0380750872,8
244685,0380897393,8
244685,0399141065,10
244685,0425157296,9
244685,0440224764,10
244685,0440226104,10
244685,0451207378,9
244685,0451404300,8
244685,0515125490,9
244685,0515131229,9
244685,0553295977,8
244685,0553581554,8
244685,0671553046,9
244685,0806904437,9
244736,0345446860,5
244736,087226209X,8
244742,0380723816,8
244742,0452280354,6
244742,0553571427,4
244742,0590298372,6
244742,067102423X,8
244742,0671619314,3
244742,0688171621,8
244742,0688173896,7
244742,0698116100,8
245088,0307123952,6
245088,0446320048,7
245088,0801025532,8
245088,0883658585,7
245128,0071413340,9
245128,0273662015,7
245128,0425176304,9
245128,0441003257,7
245128,0515121495,3
245128,9810463952,9
245157,0060926864,7
245157,0061020613,7
245157,0156628635,10
245295,0060929871,7
245295,0060931671,7
245295,0060934700,10
245295,0060934719,10
245295,0062508342,7
245295,0140620869,10
245295,0192833863,10
245295,0312278292,9
245295,0380722852,10
245295,0380778556,4
245295,0425152251,6
245295,0671874349,6
245295,0743203968,2
245295,1857939093,9
245295,1859580769,6
245371,006096975X,6
245371,0394532201,9
245371,039592720X,10
245371,0425083837,8
245371,0670883573,7
245371,0679772677,7
245371,0688084796,5
245371,0737000473,7
245371,0809288346,8
245371,087773416X,5
245410,0060392452,8
245410,0060934700,7
245410,0140124381,8
245410,0312966970,7
245410,0312976275,8
245410,0345338588,8
245410,0345435273,8
245410,0380752867,10
245410,0385261853,9
245410,0385474016,8
245410,0425136191,7
245410,0425169863,8
245410,0446363839,8
245410,0451171837,8
245410,0515134457,8
245410,0515134473,8
245410,0521596556,8
245410,0553237403,7
245410,0590404946,8
245410,0671024434,9
245410,0679446486,6
245410,0688082114,9
245410,0786817070,8
245410,0805385355,9
245410,0811816753,9
245410,0812551478,7
245410,0870114654,9
245410,0886777844,7
245410,1576106179,9
245499,3257231415,3
245499,3404116755,5
245499,3453178874,7
245499,3492222730,4
245499,3596137845,6
245534,0451178017,7
245534,0451191706,6
245534,055356451X,7
245534,0743444515,6
245645,0345446860,8
245645,0440202043,10
245645,0440202558,9
245645,0440213029,10
245645,0440407524,10
245645,0449203883,9
245645,0449242773,9
245645,0451192028,10
245645,0684872153,10
245645,0883682796,10
245645,156838341X,10
245645,1885061439,10
245649,059035342X,9
245649,0590400541,8
245650,0060195703,8
245650,0061000019,7
245650,0061000175,9
245650,0061011975,7
245650,0345416880,7
245650,034543448X,8
245650,044661193X,5
245650,0446667900,8
245650,0553578316,7
245650,080411286X,8
245650,0812575199,8
245827,006016848X,5
245827,0060249560,10
245827,0061000043,5
245827,0061063207,10
245827,0064441865,5
245827,0307118207,5
245827,0307119777,5
245827,0307619397,10
245827,0310276810,5
245827,0345425308,5
245827,0373115059,5
245827,0374117349,5
245827,0375400117,5
245827,0395137209,5
245827,0399135782,9
245827,0399137734,10
245827,0399141049,5
245827,0439139597,5
245827,044100315X,10
245827,0451183665,10
245827,0451186362,5
245827,0451190548,5
245827,0451525183,10
245827,0452263026,5
245827,0452267544,10
245827,0553481894,5
245827,0590405918,5
245827,0590453661,5
245827,059045899X,5
245827,0590466186,5
245827,0590482319,10
245827,059049418X,5
245827,0590582895,5
245827,0590662317,5
245827,0590672924,5
245827,0671448315,5
245827,0764550020,10
245827,0786840617,5
245827,0817268790,10
245827,0843128372,5
245827,0895774186,10
245827,0911436065,5
245827,0915396165,10
245827,1570644853,5
245963,0070339740,9
245963,0140481621,10
245963,0345334809,9
245963,0380899825,3
245963,0446914770,5
245963,0523415389,10
245963,0553121510,4
245963,0671798782,4
245963,0835904237,8
245963,0878570888,10
246036,0060392452,2
246036,0312187793,6
246036,0394515315,8
246036,0399137734,6
246156,0452284295,7
246156,067086045X,8
246156,0805462996,6
246156,0932813747,3
246156,1841954225,10
246247,0061091456,8
246247,0671601075,8
246247,0671701592,8
246247,0816733023,8
246247,0836213319,10
246311,0060198524,7
246311,0060931728,10
246311,0060972777,10
246311,0060981180,10
246311,0066209773,9
246311,0312278675,8
246311,0316198951,8
246311,0316816884,6
246311,0375507876,6
246311,0375726403,9
246311,038000321X,9
246311,0385494785,9
246311,0385503954,8
246311,0393046974,10
246311,0399519785,10
246311,0452283256,8
246311,0486266850,10
246311,0670030643,8
246311,0671015648,6
246311,0679457526,9
246311,0679728732,9
246311,0688079474,9
246311,0786885688,7
246311,0871136791,10
246311,1555971105,10
246311,1573222259,8
246470,031202455X,9
246470,0670885754,8
246470,0898792940,8
246470,0965018512,7
246507,0060085452,7
246507,0060096195,8
246507,0142001430,7
246507,0452284449,7
246507,0843952512,7
246507,1568650299,8
246512,0385015364,10
246512,0385196172,10
246512,0399143904,10
246512,039914563X,10
246512,0671027387,10
246512,1580510817,9
246513,006016848X,9
246513,0385318804,8
246513,0385335482,10
246513,0385720726,7
246513,0393046257,5
246513,0440173922,9
246513,0440184053,9
246513,0440486599,7
246513,0609610538,10
246513,0671014188,9
246513,0671793489,10
246513,0757300065,10
246513,0757300421,10
246513,0800756940,8
246513,1558746226,10
246513,1570613818,9
246617,0140018328,7
246617,0146000463,7
246617,0312180322,5
246617,0312286007,8
246617,0380718758,8
246617,0439305292,10
246617,0743220633,7
246617,1841954225,6
246634,0060517794,8
246634,0316777722,7
246634,0375400117,10
246634,0375726403,9
246634,0743237196,9
246655,0312284683,7
246655,0373030274,9
246655,0373113420,8
246655,0373170912,5
246655,0373243049,8
246655,0373706669,9
246655,0425146421,7
246655,0671689746,5
246655,1551666014,5
246655,1580890547,9
246759,0060929790,8
246759,0060929871,6
246759,0066211328,3
246759,0375400117,6
246759,0553265954,5
246766,006016848X,5
246766,0140159401,5
246766,0345392825,5
246766,0571198775,9
246766,076791029X,5
246766,1571690506,5
246776,0142001430,9
246776,0316602051,8
246776,038572179X,9
246776,0425169871,5
246776,0451524829,9
246776,0460872583,7
246776,0670910619,8
246776,0671510053,8
246776,0684862719,9
246776,0743418174,8
246776,1551662736,6
246798,1858543304,6
246823,0263826694,3
246823,0373077432,6
246823,0373168810,6
246823,037324214X,6
246823,0373271050,4
246823,0373271433,3
246823,0373762437,6
247055,0312990456,8
247055,0316779490,3
247055,0345366239,9
247055,0345462270,8
247055,0399149155,7
247055,0399149848,10
247055,0451202317,10
247055,0515128600,7
247055,0743444051,7
247055,0912697237,9
247055,1558746455,7
247129,0061059064,8
247129,0446601241,8
247129,0515121495,5
247129,0553582135,8
247129,0762406984,10
247129,1558747699,8
247201,0333764374,6
247201,0425194256,6
247201,0553271091,7
247201,0864425449,6
247240,0060086246,9
247240,0312990456,9
247240,0345301110,3
247240,038000321X,8
247240,038082101X,8
247241,0312980159,7
247241,0373770014,6
247241,0385479484,5
247241,0451202317,7
247241,0515116750,7
247241,051512317X,7
247241,0553564528,9
247241,0553571885,7
247241,0671500503,9
247241,1551662736,8
247429,0030441668,9
247429,0060659564,8
247429,0066213703,10
247429,0140430318,10
247429,0140440275,10
247429,0195283309,10
247429,0195283562,10
247429,0345339681,10
247429,038501189X,10
247429,0425067904,10
247429,0553200674,10
247429,0671472879,10
247429,0805462996,10
247429,0806988789,10
247429,0809121379,10
247429,0814650139,10
247429,0819818593,10
247429,0824910486,10
247429,0829417729,10
247429,0842358897,8
247429,087123291X,10
247429,0871238039,9
247429,0877931216,10
247429,0877931364,10
247429,0881959359,10
247429,0892436794,10
247429,0892831227,10
247429,0892831456,10
247429,0892832754,10
247429,0898702631,10
247429,0898704901,10
247429,0918477344,10
247429,0941807304,10
247429,0942032004,10
247429,1556611730,8
247429,1576736113,10
247447,0060517212,6
247447,0312966970,9
247447,0312990456,8
247447,0345453816,8
247447,0373258151,7
247447,0373835272,8
247447,0380808080,9
247447,0380899531,9
247447,0425168131,9
247447,043935806X,9
247447,0446354732,8
247447,0446610550,7
247447,0451204743,9
247447,0515130966,7
247447,0515131229,8
247447,051513287X,10
247447,0553110942,8
247447,0553564528,7
247447,0553582143,9
247447,059035342X,10
247447,0671027573,8
247447,0671034014,9
247447,0671702505,9
247447,0671737600,8
247447,0671744208,9
247447,067187098X,9
247447,1551661764,7
247752,0380820889,10
247752,0425169863,10
247752,0425175405,10
247752,0446601241,10
247752,055356451X,10
247752,0553564528,10
247752,0553581554,10
247752,0553582143,10
247752,0553583468,10
247752,0553583573,9
247752,0671867113,10
247752,0684195984,10
247852,0385423616,8
247852,039914465X,6
247852,0440505828,7
247852,0448095068,8
247852,0449148726,8
247852,0449213730,8
247852,0449215024,8
247852,0553572067,8
247852,0553801945,9
247852,069107089X,10
247852,1551664313,7
248138,0140184953,6
248138,0345392825,5
248138,0446361887,5
248138,055309677X,7
248138,067122669X,6
248221,0142001430,10
248221,0312198647,4
248221,037570387X,9
248221,0517883570,8
248221,068810312X,10
248221,0816022186,10
248221,0865545162,8
248221,0917298160,9
248221,157322202X,10
248259,0079121837,10
248259,020135473X,10
248259,0201658976,10
248259,0380713985,8
248259,0553271091,10
248259,0671885650,7
248259,0735712379,10
248259,0764535404,10
248259,0789720248,7
248274,0140236163,5
248274,0671529536,5
248289,000638837X,10
248289,0714820180,5
248289,1902012186,5
248464,0312865023,7
248464,0345379330,10
248464,0451161351,6
248464,0451167317,8
248464,0671042858,6
248464,0671318241,5
248464,0671782711,5
248464,0679441018,3
248464,1566196256,5
248464,1573222194,7
248468,0061094404,5
248477,0060096071,9
248477,0060281294,8
248477,0060929847,7
248477,0064408620,9
248477,015201294X,7
248477,0310916534,10
248477,0316776963,9
248477,038531292X,6
248477,0385326742,5
248477,0439136350,9
248477,0439139597,9
248477,043935806X,9
248477,0446519723,9
248477,0446520802,6
248477,0446525537,8
248477,0671701592,7
248477,0811831310,8
248477,0893758205,5
248477,1558748164,8
248496,0345386132,10
248496,0440211514,4
248496,0440217482,8
248496,0440224764,10
248496,0446350982,9
248496,0446354732,9
248496,044922368X,3
248496,0553242334,5
248496,0671648861,9
248496,0688840361,6
248496,0770105017,9
248496,078600293X,6
248496,0806968427,8
248496,0898151570,5
248496,1885222556,8
248540,006019877X,10
248540,0380723638,9
248540,0425183750,9
248540,0425193500,5
248540,0679761047,7
248718,0020383142,9
248718,0028617274,10
248718,0060176911,9
248718,0060909463,8
248718,006091078X,9
248718,006091291X,7
248718,0060954884,6
248718,0061007072,9
248718,0061092002,4
248718,0140430024,9
248718,0140440984,5
248718,0140441921,8
248718,0140444408,9
248718,0226728129,9
248718,0312006225,9
248718,0312015283,8
248718,031215688X,10
248718,031220356X,8
248718,0312963912,5
248718,0312969228,5
248718,0345245377,10
248718,0345296052,10
248718,0345296087,10
248718,0345296702,10
248718,0345300971,9
248718,0345300998,6
248718,034530988X,9
248718,0345324196,10
248718,0345337646,9
248718,0345345045,9
248718,0345355237,10
248718,0345355245,10
248718,0345365402,5
248718,0345395190,7
248718,034543434X,3
248718,0345438310,10
248718,0375718990,8
248718,0380002957,8
248718,038078145X,5
248718,0380784149,8
248718,0380788101,7
248718,0380789132,10
248718,0380790912,3
248718,038080316X,4
248718,0380973464,7
248718,0385054483,9
248718,0385188234,8
248718,0385318200,9
248718,0393009653,9
248718,0399122427,9
248718,039914563X,9
248718,0415044227,8
248718,0425083837,9
248718,042514321X,8
248718,0425147584,8
248718,0425164071,5
248718,0425180964,7
248718,0439139597,8
248718,044022375X,5
248718,0440237165,8
248718,0441628605,8
248718,0446676322,9
248718,0449005844,3
248718,0449146979,5
248718,0449209105,10
248718,0449209458,9
248718,0449211800,9
248718,0449213285,7
248718,0449213730,10
248718,0449214362,7
248718,0449215024,9
248718,0451524551,9
248718,0451821653,3
248718,0465024629,9
248718,0486240371,7
248718,0486250466,8
248718,0486254119,9
248718,0486295966,9
248718,0515104205,9
248718,0517566656,10
248718,0520027817,8
248718,0520034945,10
248718,0520045890,9
248718,0521304474,9
248718,0553109367,10
248718,0553258494,8
248718,0553278029,8
248718,055329959X,8
248718,0553561375,7
248718,0553562614,9
248718,0553562797,5
248718,0553565257,7
248718,0553572156,4
248718,0553573314,8
248718,0553574078,7
248718,0553574574,10
248718,0553574787,5
248718,0553581686,8
248718,0670850543,10
248718,0671459279,10
248718,0671502859,9
248718,0671554255,9
248718,0671567659,6
248718,0671602705,8
248718,0671655973,10
248718,0671674064,9
248718,0671708368,5
248718,067172083X,10
248718,0671741454,9
248718,0671799967,5
248718,0674242548,8
248718,0674663241,8
248718,0679777458,10
248718,0688094325,9
248718,0743218779,8
248718,0764550039,8
248718,0767904516,5
248718,078686303X,8
248718,0786882514,9
248718,0802111165,9
248718,0802114970,9
248718,0802732100,7
248718,0802757707,9
248718,0804115486,7
248718,0805010157,9
248718,0807072435,9
248718,0807609897,9
248718,0810918986,9
248718,0810933209,10
248718,0811827178,9
248718,0812211464,9
248718,0812543971,5
248718,0812567080,5
248718,0812570626,9
248718,0821226207,8
248718,0823030261,10
248718,0827604114,10
248718,0836217004,8
248718,0836218795,8
248718,0865652023,6
248718,087542094X,10
248718,0875422969,9
248718,0877014213,8
248718,0877283060,9
248718,0879972882,9
248718,0879975326,7
248718,0879977221,5
248718,0879978163,7
248718,0879979240,8
248718,0886770769,9
248718,0886773628,7
248718,0886774829,7
248718,0886775132,9
248718,0886775388,9
248718,0894809393,10
248718,0897214285,7
248718,0898796830,5
248718,0898799139,10
248718,0912517123,7
248718,0914918214,9
248718,0914918222,8
248718,0917086759,9
248718,0939149842,5
248718,0941533794,8
248718,0963651714,9
248718,1552633020,10
248718,1569471916,8
248718,156947219X,9
248718,1575664321,7
248718,1862053162,7
248718,1883211174,10
248718,1891024094,10
248718,2843231523,9
248850,0312927738,9
248850,0380775395,8
248850,0385098855,8
248850,0451167317,9
248850,0451171667,9
248850,0451180232,10
248850,0451198638,9
248850,0471296341,6
248850,0525946063,7
248850,0553565915,8
248850,0672273136,7
248850,0786000473,8
248850,0821737619,8
248850,087477795X,7
248850,0875420087,3
248850,0965652904,9
249058,0060002069,3
249058,0345378482,10
249058,0451208285,10
249058,1561706671,10
249058,1575667371,5
249096,0553244795,5
249096,0671250671,4
249096,0671668331,6
249096,0922729611,10
249096,1567189644,10
249111,0192819194,9
249111,0380798549,5
249111,0385493800,8
249111,042512164X,5
249111,0440226104,9
249111,0446363669,6
249111,0446609404,9
249111,0449218678,7
249111,0553252828,5
249111,0668063947,6
249111,0670851876,8
249111,0670859567,8
249111,0671793551,5
249111,0688068898,5
249111,0771047487,8
249111,0785315268,8
249111,0804118213,9
249111,0811822761,9
249111,0812540344,5
249111,0823015750,9
249111,0858357682,5
249111,0968191800,7
249111,1551539950,10
249111,1561703249,8
249140,0375703152,7
249140,0385505833,7
249140,039592720X,6
249140,0679427430,7
249140,0767903579,7
249140,0975164619,5
249223,0156006391,8
249223,0380710439,5
249223,0812575482,8
249407,0060096195,7
249407,0064405877,7
249407,0373872267,8
249407,0446521582,9
249407,0553294385,10
249407,0962959170,10
249407,1570613818,7
249628,006101351X,8
249628,0064403319,10
249628,0316037443,9
249628,0345378482,5
249628,0385474016,6
249628,0399142851,7
249628,0425083837,9
249628,0425147363,6
249628,0439064872,9
249628,0440224764,7
249628,0440400430,8
249628,0451523733,10
249628,0525362452,9
249628,059035342X,8
249628,0671793489,8
249628,0836218655,8
249628,1556139268,5
249695,0136020798,7
249695,0201571641,8
249695,0385493800,7
249695,0425179648,8
249695,0440226104,7
249695,0553201409,7
249695,0679405828,8
249695,0743251008,5
249791,0425176541,5
249791,0425181782,5
249791,0440131103,8
249791,0446896268,6
249791,067167806X,7
249791,086531599X,7
249791,0877739544,7
249862,006016722X,10
249862,0195284054,10
249862,0312151217,10
249862,0312990456,10
249862,0345339681,10
249862,0345339711,10
249862,0376038519,10
249862,0393969088,10
249862,0425043797,10
249862,0439136369,10
249862,0440509017,10
249862,055321313X,10
249862,0553269224,10
249862,0553580272,10
249862,059035342X,5
249862,0671793489,10
249862,0764586025,10
249862,0767913973,10
249862,0806992905,10
249862,0822000415,10
249862,0822000717,10
249862,087484956X,4
249894,0028604199,9
249894,0028604202,9
249894,0060256559,9
249894,006042267X,8
249894,0060461519,7
249894,0060804408,5
249894,0064401774,8
249894,0140043918,7
249894,0140436499,7
249894,0142003727,7
249894,0307158527,8
249894,0310516404,7
249894,0310978114,5
249894,0312990456,8
249894,0316488356,7
249894,0345256344,8
249894,0345277740,9
249894,0345296702,8
249894,0345322894,10
249894,0345388232,8
249894,0373123507,6
249894,0375802916,7
249894,0394564243,7
249894,039914501X,9
249894,043926040X,5
249894,043935806X,8
249894,0440235758,8
249894,0446300888,5
249894,0449006700,9
249894,0449209830,8
249894,0451182499,5
249894,0451450663,7
249894,0451457730,8
249894,0451521161,9
249894,0486264319,7
249894,0553234609,9
249894,0553238159,9
249894,0553256653,8
249894,0553382179,8
249894,059018749X,7
249894,0590423169,7
249894,0670824216,7
249894,0671318578,8
249894,067157776X,9
249894,0671578111,8
249894,0671721666,8
249894,0671721720,9
249894,0671875957,8
249894,0671876627,9
249894,0671877933,10
249894,0684186276,6
249894,0684855283,9
249894,0740718576,8
249894,0743435338,10
249894,0743471547,9
249894,0743471911,7
249894,0764226258,7
249894,0803709692,8
249894,0805010645,5
249894,0806968699,8
249894,0806986719,7
249894,0809476835,8
249894,0812002113,5
249894,0812567978,7
249894,0821760645,5
249894,0821760653,5
249894,082177591X,7
249894,0821776150,8
249894,0821776568,7
249894,0822000466,7
249894,0826313981,10
249894,0836220730,7
249894,0870332600,7
249894,0874749093,8
249894,0876208111,6
249894,0878575103,8
249894,0879051213,5
249894,0887307876,7
249894,0915684829,7
249894,0916907015,8
249894,0918949165,5
249894,0939729067,7
249894,0962983152,8
249894,1560522925,5
249894,1561380156,10
249894,156836010X,7
249894,1572492570,7
249894,1575668807,7
249894,1580082319,7
249894,1584854456,8
249953,0060901918,8
249953,0060914440,9
249953,0375705457,10
249953,0380822253,10
249953,0679426159,9
249953,0684801051,9
249953,0691015376,10
249953,0773750886,5
249953,0872860175,10
249958,0060283696,9
249958,0064408655,10
249958,0439064872,10
249958,0439136350,10
249958,0439139597,10
249958,0440408520,10
249958,0448418762,8
249958,0448419998,8
249958,0553156640,7
249958,0553157590,6
249958,059035342X,10
249958,0590934252,8
249958,0679851011,8
249958,0937295493,10
249989,0142002798,8
249989,0345443683,8
249989,0425192733,2
249989,0486269507,8
249989,0671039962,3
249989,0684810395,7
250184,0316139858,7
250184,055308013X,8
250184,059035342X,10
250184,0671510053,6
250300,0028604199,6
250300,0448089203,6
250300,0553480650,7
250300,074347032X,6
250300,0836236750,8
250300,0849910994,8
250300,0849913349,8
250300,1858139910,8
250300,1891830090,7
250300,4770020678,8
250330,0399134409,6
250330,0399145087,7
250330,0684195984,7
250330,0887307876,9
250342,0307581187,7
250342,0375811567,7
250359,0671014196,9
250359,0671773240,6
250359,0743418174,5
250359,0764116274,8
250368,0312262302,5
250368,031226867X,3
250368,0394555368,6
250368,0525944885,1
250368,0670030457,7
250368,0802733050,4
250368,0805050345,8
250398,0060531061,7
250398,0151010668,7
250398,0316098736,6
250398,0399151877,7
250398,0553801309,7
250398,0743206061,5
250398,0743487842,7
250405,0312925581,8
250405,0380807971,8
250405,0385063261,9
250405,0399151079,10
250405,0465047327,9
250405,051756081X,9
250405,0517706733,10
250405,0553579835,10
250405,0671425153,10
250405,0671797433,9
250405,0674212983,8
250405,0679439528,9
250405,0802111165,10
250405,0806511575,10
250405,0810925974,10
250405,0897330536,10
250405,0945383347,9
250405,1561709085,9
250405,1567409067,10
250405,1580910122,8
250405,1586636111,10
250405,188424405X,8
250405,1899712194,7
250494,0060523999,10
250494,0439139597,9
250494,0446676888,7
250494,1563890119,10
250683,006109594X,8
250683,0373218427,9
250683,0399144706,9
250683,0486261425,10
250683,0486276880,9
250683,0500276854,8
250683,0812047001,7
250683,0894714686,10
250709,0028810384,5
250709,0061096857,5
250709,0312136145,5
250709,0312869096,5
250709,0380974665,5
250709,0393040143,5
250709,0425147363,5
250709,0425147584,5
250709,0425151875,5
250709,0425171884,5
250709,0425176932,5
250709,0425187055,5
250709,0441003753,5
250709,0441569595,5
250709,0671004611,5
250709,0679776621,5
250709,0679882219,5
250709,0684834529,5
250709,0765300605,5
250709,0812543904,5
250709,0812553918,5
250709,0812568672,5
250709,0834803534,5
250709,0843941928,5
250709,0962870064,5
250709,1891620614,10
250925,0060977337,10
250925,006101351X,8
250925,0062512021,8
250925,0140185216,5
250925,031298328X,7
250925,0345378482,8
250925,0385504268,9
250925,0425169863,8
250925,0425175405,5
250925,0446667900,9
250925,0671011367,9
250925,0773761756,9
250925,0963810901,10
250925,1583224912,9
250925,1890132276,10
250936,0373710747,8
250936,0373710984,9
250936,042509507X,10
250936,0515090204,8
250936,0671454617,8
250936,0671530267,9
250936,0671534742,5
250962,014118213X,7
250962,0345401964,8
250962,0375703063,8
250962,0385491034,9
250962,0441569595,10
250962,0446611026,8
250962,0553281747,10
250962,0553287893,9
250962,0745150195,8
250962,0806995297,10
250962,1896184227,9
250962,9722109618,8
250988,2070300072,9
250988,2070363430,9
250988,2290301345,8
250988,2707318094,8
251003,0385493800,8
251003,0449238687,10
251003,0451514955,8
251003,0553100009,10
251003,0553107240,10
251003,0553107305,10
251003,0553584707,9
251003,1853260827,8
251140,0060969296,10
251140,0061091790,5
251140,014036675X,10
251140,0312966806,10
251140,0385335482,8
251140,0446612790,8
251140,0452279178,8
251140,0553275283,10
251140,0553573616,1
251140,0743219333,10
251140,0743259823,8
251140,1572242264,10
251164,0140185011,7
251164,0142003727,8
251164,0316780375,8
251164,0375400117,8
251164,0375726403,6
251164,0385334036,6
251164,038550120X,7
251164,038572179X,8
251164,0767903579,5
251164,0786885688,8
251164,0871136791,8
251339,0345438736,10
251339,037376541X,7
251339,0439176875,10
251394,0140445625,5
251394,0312289146,8
251394,0316158720,6
251394,0375410287,8
251394,0376020407,9
251394,0380727412,8
251394,0385423616,6
251394,039592720X,9
251394,0415125715,7
251394,0440425514,8
251394,0440495962,6
251394,0520204956,10
251394,0553373803,9
251394,0590439456,8
251394,0684829975,9
251394,0825613450,6
251394,0831709715,7
251394,0831739711,8
251394,0870114654,9
251394,0960715207,7
251394,1580082319,7
251394,1888052341,7
251422,0060096195,9
251422,0192834118,1
251422,0345353145,5
251422,0345435168,8
251422,0373250193,8
251422,0373250223,8
251422,0373250266,6
251422,0553562614,5
251422,0671745069,5
251422,0758203888,9
251422,155166884X,8
251467,0307261123,8
251467,0316109215,8
251467,0394900200,8
251467,0590462237,10
251467,0735813094,10
251495,0380730790,8
251495,0385263465,8
251495,0385474016,8
251495,0897331214,4
251606,0060170166,7
251606,0060959037,9
251606,0671510053,6
251606,0688058914,5
251606,0805054383,5
251606,0871136791,9
251606,1556430736,8
251606,1586480456,5
251613,0060394455,10
251613,0345272579,9
251613,0425085260,6
251613,0440202043,5
251613,0451138945,7
251613,0515116750,10
251613,0702806218,5
251613,0892290021,7
251613,0894808249,10
251642,0060574607,8
251642,0345300556,5
251642,0553580078,7
251642,0812519469,4
251721,0373872534,6
251721,0373872623,6
251721,0373872712,6
251721,0445406933,5
251721,1551666669,7
251739,0441003257,8
251739,0517209489,7
251739,0553210963,9
251739,0553283685,10
251739,0553380168,7
251739,0786817070,7
251739,0812500105,5
251739,1563890119,2
251843,0028604202,10
251843,0060975032,10
251843,0140290214,10
251843,0151004838,10
251843,0312990456,9
251843,0316602051,8
251843,0345366239,10
251843,0345463390,8
251843,0385316925,5
251843,0385319525,8
251843,0394524063,10
251843,0397001517,10
251843,0446513067,7
251843,0446673137,5
251843,0517203340,10
251843,0517703254,8
251843,0553278029,10
251843,055356451X,10
251843,0553571885,10
251843,0553801309,10
251843,0684841185,10
251843,0767901428,10
251843,0807549495,10
251843,0812543262,10
251843,0849937248,10
251843,0871136791,10
251843,0962515256,10
251843,1573221414,10
251844,0006472648,5
251844,0060563524,10
251844,0060907002,7
251844,0061020028,8
251844,0061056219,10
251844,0156006391,8
251844,0316777722,5
251844,0380978849,8
251844,0385337477,7
251844,0385494246,6
251844,0385512104,10
251844,038572179X,10
251844,0440213029,8
251844,0441735762,9
251844,0446517089,10
251844,0446676098,6
251844,0451171357,9
251844,0451453328,8
251844,0452284449,8
251844,0553574566,6
251844,0743225406,8
251844,0743227441,10
251844,0743457463,7
251844,0770422470,8
251844,0880016884,5
251844,1410400913,10
251844,1551666855,6
251844,1556524412,8
251844,1563894289,9
251844,1563896176,9
251844,1563897156,10
252071,0373835795,7
252071,0380807157,9
252071,0380808072,9
252071,0385335482,7
252071,0385337477,9
252071,0671027522,8
252071,0671737600,6
252071,0684853507,9
252071,0688127177,8
252071,1551660490,7
252222,0198506740,7
252222,0609808052,6
252222,067154683X,8
252222,0723234825,10
252222,0743422007,9
252222,0754804461,8
252222,0792229525,10
252222,0870447904,8
252222,1552090450,10
252292,1550372343,9
252347,0312198779,6
252347,0373245211,6
252347,0373270682,5
252347,0373691289,8
252347,0373711263,7
252347,0373761473,6
252347,0440224705,8
252347,0553579215,8
252347,0553582143,8
252347,1551666758,7
252642,0060959037,9
252642,0312870337,7
252642,0312876521,9
252642,0345321200,8
252642,0345350685,8
252642,0415906504,5
252642,0552144169,9
252642,0889612102,5
252642,0962959170,10
252642,1550820737,5
252654,0373260849,7
252654,0446364703,9
252654,0449000613,8
252654,0609801864,4
252654,0684811073,6
252654,0786700998,6
252662,0590023101,8
252662,0786807083,8
252662,0786808497,10
252662,0849915104,9
252662,1561731617,5
252695,0061093920,8
252695,0140084681,8
252695,0299109143,5
252695,0345327861,9
252695,0345378482,9
252695,0373168705,7
252695,0373195885,6
252695,037319594X,6
252695,0373244118,8
252695,0373272030,7
252695,0373272049,7
252695,0373708491,7
252695,0373764154,7
252695,0373833199,7
252695,0375703063,8
252695,0380795531,8
252695,0380808080,7
252695,0399149155,7
252695,0425165396,8
252695,0425183971,9
252695,0440212235,7
252695,0440225590,8
252695,0440234719,7
252695,0440972329,8
252695,0446609617,7
252695,0449213730,8
252695,0449219399,8
252695,0449908097,8
252695,0451186346,8
252695,0451451937,8
252695,0515120898,9
252695,051512317X,10
252695,0553251910,7
252695,0553440497,8
